utt_id,file_id,wav,start,end,speaker,lang,condition,text,speaker_raw,speaker_id,has_discourse_marker,discourse_marker_type,n_discourse_markers,has_repetition,n_repetitions,has_discourse_marker_near_switch,switch_direction,first_switch_direction,n_switches,switch_type,switch_direction_class,interaction_id_raw,speaker_raw_ann,dialog_act,turn_length_words,interaction_id,audience_l2_ratio,audience_proficiency_proxy,gender,age,age_bucket,nationality,dialogue_act
train_973_4,train_973_4,data/masac_wav16k_clips/train 2/train_3/audios/train_973_4.wav,0.0,-1.0,INDRAVARDHAN,EN,monolingual_EN,"Of course, of course.",INDRAVARDHAN,INDRAVARDHAN,False,,0,True,2,False,,,0,,,train_973,INDRAVARDHAN,-1,4,train_973,1.0,high_l2,male,,unknown,unknown,-1
train_1290_0,train_1290_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1290_0.wav,0.0,-1.0,MONISHA,CS,code_switched,"ab dekhiye na, uss din bhukhar tha to bhi usne chai banane se inkar nhi kiya.",MONISHA,MONISHA,True,connectors,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1290,MONISHA,-1,16,train_1290,1.0,high_l2,female,,unknown,unknown,-1
train_1129_0,train_1129_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1129_0.wav,0.0,-1.0,MAYA,CS,code_switched,"Indravardhan this is serious, if you dont mind. Radha bai tumhe malum hai na mujhe dust se allergy hai",MAYA,MAYA,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_1129,MAYA,"A, I",19,train_1129,1.0,high_l2,female,,unknown,unknown,i
train_993_0,train_993_0,data/masac_wav16k_clips/train 2/train_3/audios/train_993_0.wav,0.0,-1.0,MAYA,CS,code_switched,"Nahi agar tum nahi sunna cahati ho to mein chali jaati hoon yaha se. I have to tell you ki wo Mrs Samtaani ke champange party mein kya kiya. Usne doodh maanga. Wo bhi maasale wala. Aue jab saab loog ne cheers kaha to wo ne bola ""cheers ki kya jaroorat hain, sofa to hain na gham mein"" aur phir aapne ki joke mein hi zor zor se haasi. Aue jab aur koi ne haasa to wo ne joke saamjhaya. Ki Cheers chairs kursi. Aue phir ussi ne sabke saamne chamcha maanga. Chancha.",MAYA,MAYA,True,fillers,8,True,3,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,40,alternational,L1→L2,train_993,MAYA,"A, I",93,train_993,1.0,high_l2,female,,unknown,unknown,i
train_1129_1,train_1129_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1129_1.wav,0.0,-1.0,RADHABAI,CS,code_switched,Tabhi to monisha memsahab ko yahan bethke hasne ko mana karti hun me.,RADHABAI,RADHABAI,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_1129,RADHABAI,-1,13,train_1129,1.0,high_l2,female,,unknown,unknown,i
train_973_5,train_973_5,data/masac_wav16k_clips/train 2/train_3/audios/train_973_5.wav,0.0,-1.0,MAYA,CS,code_switched,"Usake yaha 6:30 baje chocolate exhibition rakkha hai, to vaha, fir 8:30 baje cultural secretary ke saath cocktail dinner, and then back to the aamaran upavaas 9:30 baje, 11:30 baje tak ghar pohachungi mai.",MAYA,MAYA,True,fillers,3,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,16,alternational,L1→L2,train_973,MAYA,I,34,train_973,1.0,high_l2,female,,unknown,unknown,i
train_1055_0,train_1055_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1055_0.wav,0.0,-1.0,MAYA,CS,code_switched,this is Troubling Indravardhan.i horrible terrible,MAYA,MAYA,True,fillers,1,False,0,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_1055,MAYA,-1,6,train_1055,1.0,high_l2,female,,unknown,unknown,i
train_1290_1,train_1290_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1290_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"come on monisha, ab tumhe bhukhar hoga to chai to bana ke dega hi na wo.",INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,7,alternational,L2→L1,train_1290,INDRAVARDHAN,A,16,train_1290,1.0,high_l2,male,,unknown,unknown,-1
train_948_3,train_948_3,data/masac_wav16k_clips/train 2/train_3/audios/train_948_3.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,vaise rishwat Dena Mujhe itna bhi Bura Nahin Lagta,INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,False,0,False,,,0,,,train_948,INDRAVARDHAN,-1,9,train_948,0.0,low_l2,male,,unknown,unknown,-1
train_1228_1,train_1228_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1228_1.wav,0.0,-1.0,SHARMAN,CS,code_switched,Aray! Ye to meri car ka number hai! Indu uncle!,SHARMAN,SHARMAN,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,6,alternational,L2→L1,train_1228,SHARMAN,I,10,train_1228,0.8333333333333334,high_l2,male,,unknown,unknown,i
train_1191_1,train_1191_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1191_1.wav,0.0,-1.0,SAHIL,EN,monolingual_EN,Good morning mom.,SAHIL,SAHIL,False,,0,False,0,False,,,0,,,train_1191,SAHIL,-1,3,train_1191,1.0,high_l2,male,,unknown,unknown,-1
train_1036_3,train_1036_3,data/masac_wav16k_clips/train 2/train_3/audios/train_1036_3.wav,0.0,-1.0,SAHIL,HI,monolingual_HI,"Aur mai vote jise nahi doonga, vo gala daba kar mera khoon karegi.",SAHIL,SAHIL,True,fillers,3,False,0,False,,,0,,,train_1036,SAHIL,I,13,train_1036,0.6,mid_l2,male,,unknown,unknown,-1
train_1254_5,train_1254_5,data/masac_wav16k_clips/train 2/train_3/audios/train_1254_5.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Samajh gaya. Ye le 500 rupaye, aur gaayab kar de!",INDRAVARDHAN,INDRAVARDHAN,True,connectors,2,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_1254,INDRAVARDHAN,-1,10,train_1254,1.0,high_l2,male,,unknown,unknown,-1
train_1272_6,train_1272_6,data/masac_wav16k_clips/train 2/train_3/audios/train_1272_6.wav,0.0,-1.0,MR. SINDOLIN,EN,monolingual_EN,Sindolin...,MR. SINDOLIN,MR. SINDOLIN,False,,0,False,0,False,,,0,,,train_1272,MR. SINDOLIN,-1,1,train_1272,0.875,high_l2,male,,unknown,unknown,i
train_1313_2,train_1313_2,data/masac_wav16k_clips/train 2/train_3/audios/train_1313_2.wav,0.0,-1.0,MAYA,CS,code_switched,"nhi monisha, abhi mere paas 2-3 ghante nhi hai sunne ko. Par tum apne aap revise karte rehna",MAYA,MAYA,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_1313,MAYA,I,18,train_1313,1.0,high_l2,female,,unknown,unknown,i
train_957_4,train_957_4,data/masac_wav16k_clips/train 2/train_3/audios/train_957_4.wav,0.0,-1.0,MAYA,CS,code_switched,You are so funny Indravardhan. Tum circus mein joker ka kaam kyu nahi karte? Haan!,MAYA,MAYA,True,fillers,3,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_957,MAYA,"A, I",15,train_957,1.0,high_l2,female,,unknown,unknown,i
train_1292_3,train_1292_3,data/masac_wav16k_clips/train 2/train_3/audios/train_1292_3.wav,0.0,-1.0,SAHIL,CS,code_switched,"Monisha, ye 'Aisi change hai!' vaala change nahi hai, ye C-H-A-N-G-E vaala change hai, yaani badalna!",SAHIL,SAHIL,True,fillers,2,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1292,SAHIL,I,16,train_1292,1.0,high_l2,male,,unknown,unknown,-1
train_1034_1,train_1034_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1034_1.wav,0.0,-1.0,MAYA,EN,monolingual_EN,"How sweet of you, hawww!",MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1034,MAYA,-1,5,train_1034,1.0,high_l2,female,,unknown,unknown,i
train_1071_1,train_1071_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1071_1.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,Unko adhi game chorke jaana kyu pada?,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1071,INDRAVARDHAN,I,7,train_1071,1.0,high_l2,male,,unknown,unknown,-1
train_1155_5,train_1155_5,data/masac_wav16k_clips/train 2/train_3/audios/train_1155_5.wav,0.0,-1.0,MAYA,CS,code_switched,Mai kal dopehar se hi anaath aashram chali jaaungi... Vaha dil behal jaayega... Unn anaath bachchhon ko lagega ki unhe maa mil gayi hai aur mujhe aisa lagela ki mai apane hi beton ke saath hu...,MAYA,MAYA,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",HI→EN,7,alternational,L1→L2,train_1155,MAYA,-1,36,train_1155,1.0,high_l2,female,,unknown,unknown,i
train_1217_3,train_1217_3,data/masac_wav16k_clips/train 2/train_3/audios/train_1217_3.wav,0.0,-1.0,SAHIL,CS,code_switched,isme writing pad bhi hai,SAHIL,SAHIL,False,,0,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1217,SAHIL,I,5,train_1217,1.0,high_l2,male,,unknown,unknown,-1
train_1193_3,train_1193_3,data/masac_wav16k_clips/train 2/train_3/audios/train_1193_3.wav,0.0,-1.0,ROSESH,CS,code_switched,hi mama,ROSESH,ROSESH,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1193,ROSESH,-1,2,train_1193,1.0,high_l2,male,,unknown,unknown,-1
train_1188_0,train_1188_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1188_0.wav,0.0,-1.0,MONISHA,CS,code_switched,"To kya, itni mehanat se banai hui kheer waste hone deti!?",MONISHA,MONISHA,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1188,MONISHA,I,11,train_1188,1.0,high_l2,female,,unknown,unknown,-1
train_1274_0,train_1274_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1274_0.wav,0.0,-1.0,SAHIL,CS,code_switched,Ye kya hai!? Fashion designer Mandy ke kutte ne dobara shaadi ki rambo se!... Kya gossip chaapte rehate hai betuke!,SAHIL,SAHIL,True,fillers,4,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,8,alternational,L1→L2,train_1274,SAHIL,I,20,train_1274,1.0,high_l2,male,,unknown,unknown,-1
train_914_2,train_914_2,data/masac_wav16k_clips/train 2/train_3/audios/train_914_2.wav,0.0,-1.0,SAHIL,CS,code_switched,"Umm, halanki, Monisha to sharam ke maare kareeb kareeb mar chuki hai...",SAHIL,SAHIL,True,fillers,2,True,1,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_914,SAHIL,-1,12,train_914,0.75,high_l2,male,,unknown,unknown,-1
train_951_2,train_951_2,data/masac_wav16k_clips/train 2/train_3/audios/train_951_2.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,Monisha ne uttapam banaya tha?,INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,False,0,False,,,0,,,train_951,INDRAVARDHAN,-1,5,train_951,0.6666666666666666,high_l2,male,,unknown,unknown,-1
train_1130_0,train_1130_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1130_0.wav,0.0,-1.0,MAYA,EN,monolingual_EN,Good morning Monisha.,MAYA,MAYA,False,,0,False,0,False,,,0,,,train_1130,MAYA,-1,3,train_1130,0.6666666666666666,high_l2,female,,unknown,unknown,i
train_932_1,train_932_1,data/masac_wav16k_clips/train 2/train_3/audios/train_932_1.wav,0.0,-1.0,MONISHA,CS,code_switched,sach mein Mummy ji ke bare mein kya lagta hai Likh Du?,MONISHA,MONISHA,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN",HI→EN,3,alternational,L1→L2,train_932,MONISHA,I,12,train_932,0.6666666666666666,high_l2,female,,unknown,unknown,-1
train_1077_7,train_1077_7,data/masac_wav16k_clips/train 2/train_3/audios/train_1077_7.wav,0.0,-1.0,MONISHA,CS,code_switched,"nhi daddy ji, mene nhi banaya. Wo me purandhare nursing home gyi thi na, bai se baat karne, to wahan mujhe apni dost mil gyi, anita jo ki admit thi. To wo apna khana kha nhi rhi thi to me uska khana utha ke le ayi.",MONISHA,MONISHA,True,fillers,3,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,22,alternational,L1→L2,train_1077,MONISHA,I,46,train_1077,0.625,mid_l2,female,,unknown,unknown,-1
train_1175_0,train_1175_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1175_0.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,shhhh shhh hello blue cost Hospital please send ambulance immediately ji han write the address Sarabhai 10 Jewel Tower top floor.thak you,INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN",EN→HI,6,alternational,L2→L1,train_1175,INDRAVARDHAN,I,22,train_1175,1.0,high_l2,male,,unknown,unknown,-1
train_1308_1,train_1308_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1308_1.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,Bacchon ka natak hai?,MONISHA,MONISHA,False,,0,False,0,False,,,0,,,train_1308,MONISHA,-1,4,train_1308,0.8333333333333334,high_l2,female,,unknown,unknown,-1
train_1014_4,train_1014_4,data/masac_wav16k_clips/train 2/train_3/audios/train_1014_4.wav,0.0,-1.0,SAHIL,CS,code_switched,100 percent ladaki ka affair hai!,SAHIL,SAHIL,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI",EN→HI,3,alternational,L2→L1,train_1014,SAHIL,I,6,train_1014,0.8571428571428571,high_l2,male,,unknown,unknown,-1
train_1289_0,train_1289_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1289_0.wav,0.0,-1.0,MAYA,CS,code_switched,"Sahil beta, shaayad tumhaare ghar ho, tumhaare tijori mein, galati se rakh diya ho? Haan?.",MAYA,MAYA,True,fillers,3,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_1289,MAYA,-1,15,train_1289,1.0,high_l2,female,,unknown,unknown,i
train_1250_1,train_1250_1,data/masac_wav16k_clips/train 2/train_3/audios/train_1250_1.wav,0.0,-1.0,MONISHA,EN,monolingual_EN,Mention not.,MONISHA,MONISHA,False,,0,False,0,False,,,0,,,train_1250,MONISHA,-1,2,train_1250,1.0,high_l2,female,,unknown,unknown,-1
train_1068_0,train_1068_0,data/masac_wav16k_clips/train 2/train_3/audios/train_1068_0.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,rosesh tu bura mat maan hai sahil ko chadd gayi hai isliye wo bakwaas kar raha hai,INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,False,0,False,,,0,,,train_1068,INDRAVARDHAN,-1,17,train_1068,0.5,mid_l2,male,,unknown,unknown,-1
train_1331_5,train_1331_5,data/masac_wav16k_clips/train 2/train_3/audios/train_1331_5.wav,0.0,-1.0,ROSESH,EN,monolingual_EN,Correct,ROSESH,ROSESH,False,,0,False,0,False,,,0,,,train_1331,ROSESH,-1,1,train_1331,0.6,mid_l2,male,,unknown,unknown,-1
train_953_0,train_953_0,data/masac_wav16k_clips/train 2/train_3/audios/train_953_0.wav,0.0,-1.0,MONISHA,CS,code_switched,"popat lal girdhari lal mofat lal ki atma ko shathanjali arpit karte hue Sarabhai parivar ki or se mein ek bhakti ki pesh karne ja rahi hoon. meri saasu ma, shrimati maya sarabhai inse yah adhikar mein sirf isliye liya hai, kyunki inhein popat kaka ke dehant ka bahut sadma pahuncha hai, vo apni awaz kho baithi, yah meri sansu ma ki mahanata hai,ki unhone yah pawan zimmedari mujhpar saumpi hai, waise to meri sansu ma ka hriday humesha se bahut vishaal raha hai",MONISHA,MONISHA,True,fillers,7,True,1,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,16,alternational,L1→L2,train_953,MONISHA,-1,84,train_953,0.75,high_l2,female,,unknown,unknown,-1
train_930_3,train_930_3,data/masac_wav16k_clips/train 2/train_3/audios/train_930_3.wav,0.0,-1.0,MONISHA,CS,code_switched,"Haan, ye dekhiye na daddy ji photo! Pata hai, Sahil ne ye photo Dinesh uncle or Sarita aunty ko bhi bheja hai! Unhe bhi bohot pasand aaya!",MONISHA,MONISHA,True,fillers,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,12,alternational,L1→L2,train_930,MONISHA,I,27,train_930,0.75,high_l2,female,,unknown,unknown,-1
train_1095_0,train_1095_0,data/masac_wav16k_clips/train 3/train_3/audios/train_1095_0.wav,0.0,-1.0,MAYA,CS,code_switched,"Ek min, ek min. Tum bai ho na?",MAYA,MAYA,True,fillers,1,True,2,False,HI→EN,HI→EN,1,insertional,L1→L2,train_1095,MAYA,-1,8,train_1095,1.0,high_l2,female,,unknown,unknown,i
train_1208_4,train_1208_4,data/masac_wav16k_clips/train 3/train_3/audios/train_1208_4.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Huh? Haan, to bolna band karo na, fir aavaaj sunaayi nahi degi.",INDRAVARDHAN,INDRAVARDHAN,True,fillers,2,False,0,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_1208,INDRAVARDHAN,-1,12,train_1208,0.8,high_l2,male,,unknown,unknown,-1
train_1151_1,train_1151_1,data/masac_wav16k_clips/train 3/train_3/audios/train_1151_1.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,kya baat hai...,INDRAVARDHAN,INDRAVARDHAN,True,connectors,1,False,0,False,,,0,,,train_1151,INDRAVARDHAN,-1,3,train_1151,0.4,mid_l2,male,,unknown,unknown,-1
train_1132_2,train_1132_2,data/masac_wav16k_clips/train 3/train_3/audios/train_1132_2.wav,0.0,-1.0,MAYA,CS,code_switched,To!? Sofa pe pade kapade gin sakta tha vo! Dukaan lagi rahati hai vaha!,MAYA,MAYA,True,fillers,1,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1132,MAYA,I,14,train_1132,1.0,high_l2,female,,unknown,unknown,i
train_1114_1,train_1114_1,data/masac_wav16k_clips/train 3/train_3/audios/train_1114_1.wav,0.0,-1.0,ROSESH,CS,code_switched,Momma suniye!,ROSESH,ROSESH,False,,0,False,0,False,EN→HI,EN→HI,1,insertional,L2→L1,train_1114,ROSESH,-1,2,train_1114,1.0,high_l2,male,,unknown,unknown,-1
train_1151_3,train_1151_3,data/masac_wav16k_clips/train 3/train_3/audios/train_1151_3.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,Haan to sahi hai na...,INDRAVARDHAN,INDRAVARDHAN,True,fillers,1,False,0,False,,,0,,,train_1151,INDRAVARDHAN,-1,5,train_1151,0.4,mid_l2,male,,unknown,unknown,-1
train_1095_2,train_1095_2,data/masac_wav16k_clips/train 3/train_3/audios/train_1095_2.wav,0.0,-1.0,MONISHA,CS,code_switched,Dekha mummy ji? Comedy bhi karti hai!,MONISHA,MONISHA,True,fillers,1,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1095,MONISHA,I,7,train_1095,1.0,high_l2,female,,unknown,unknown,-1
train_1197_5,train_1197_5,data/masac_wav16k_clips/train 3/train_3/audios/train_1197_5.wav,0.0,-1.0,BAA,HI,monolingual_HI,Toh mai 10 baaje mar jayungi!,BAA,BAA,True,connectors,1,False,0,False,,,0,,,train_1197,BAA,-1,6,train_1197,0.5,mid_l2,female,,unknown,unknown,-1
train_1114_3,train_1114_3,data/masac_wav16k_clips/train 3/train_3/audios/train_1114_3.wav,0.0,-1.0,SAHIL,EN,monolingual_EN,Certified idiot...,SAHIL,SAHIL,True,fillers,1,False,0,False,,,0,,,train_1114,SAHIL,-1,2,train_1114,1.0,high_l2,male,,unknown,unknown,-1
train_1016_4,train_1016_4,data/masac_wav16k_clips/train 3/train_3/audios/train_1016_4.wav,0.0,-1.0,MONISHA,CS,code_switched,"Aur fir, mummy ji ne mujhe sab ke saamne aakh nikaal kar daataa.",MONISHA,MONISHA,True,fillers,2,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1016,MONISHA,I,13,train_1016,0.8333333333333334,high_l2,female,,unknown,unknown,-1
train_1132_0,train_1132_0,data/masac_wav16k_clips/train 3/train_3/audios/train_1132_0.wav,0.0,-1.0,SAHIL,CS,code_switched,"Relax, relax, mom, maine Rosesh se baat ki hai, he is not suicidal, vo bas neend laane ke liye iss mein padi goliyaan gin raha tha.",SAHIL,SAHIL,True,fillers,3,True,1,False,"EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",EN→HI,5,alternational,L2→L1,train_1132,SAHIL,A,26,train_1132,1.0,high_l2,male,,unknown,unknown,-1
train_1177_0,train_1177_0,data/masac_wav16k_clips/train 3/train_3/audios/train_1177_0.wav,0.0,-1.0,ROSESH,CS,code_switched,arey mama aap to bilkul Fit hai,ROSESH,ROSESH,True,emphasis,1,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1177,ROSESH,I,7,train_1177,1.0,high_l2,male,,unknown,unknown,-1
train_953_2,train_953_2,data/masac_wav16k_clips/train 3/train_3/audios/train_953_2.wav,0.0,-1.0,SAHIL,EN,monolingual_EN,hm?,SAHIL,SAHIL,False,,0,False,0,False,,,0,,,train_953,SAHIL,-1,1,train_953,0.75,high_l2,male,,unknown,unknown,-1
train_1068_2,train_1068_2,data/masac_wav16k_clips/train 3/train_3/audios/train_1068_2.wav,0.0,-1.0,INDRAVARDHAN,HI,monolingual_HI,haan wo bhi sach hai,INDRAVARDHAN,INDRAVARDHAN,False,,0,False,0,False,,,0,,,train_1068,INDRAVARDHAN,-1,5,train_1068,0.5,mid_l2,male,,unknown,unknown,-1
train_930_1,train_930_1,data/masac_wav16k_clips/train 3/train_3/audios/train_930_1.wav,0.0,-1.0,MONISHA,CS,code_switched,"Haan, aur mummy ji se chaata bhi khaya!",MONISHA,MONISHA,True,fillers,3,False,0,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_930,MONISHA,-1,8,train_930,0.75,high_l2,female,,unknown,unknown,-1
train_1331_7,train_1331_7,data/masac_wav16k_clips/train 3/train_3/audios/train_1331_7.wav,0.0,-1.0,ROSESH,HI,monolingual_HI,Nahin Nahin,ROSESH,ROSESH,True,fillers,1,True,1,False,,,0,,,train_1331,ROSESH,-1,2,train_1331,0.6,mid_l2,male,,unknown,unknown,-1
train_897_3,train_897_3,data/masac_wav16k_clips/train 3/train_3/audios/train_897_3.wav,0.0,-1.0,RANJANA,CS,code_switched,"Haan har function pe aap dias par hoogi, speech degi",RANJANA,RANJANA,True,connectors,1,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,6,alternational,L1→L2,train_897,RANJANA,I,10,train_897,1.0,high_l2,female,,unknown,unknown,i
train_1233_0,train_1233_0,data/masac_wav16k_clips/train 3/train_3/audios/train_1233_0.wav,0.0,-1.0,INDRAVARDHAN,CS,code_switched,"Aray yaar, kya bataau, ye Maya bhi ek zabardast kisam ka torture hai!",INDRAVARDHAN,INDRAVARDHAN,True,connectors,2,False,0,False,"HI→EN,EN→HI,HI→EN,EN→HI",HI→EN,4,alternational,L1→L2,train_1233,INDRAVARDHAN,I,13,train_1233,1.0,high_l2,male,,unknown,unknown,-1
train_1276_0,train_1276_0,data/masac_wav16k_clips/train 3/train_3/audios/train_1276_0.wav,0.0,-1.0,MAYA,CS,code_switched,arey arey kahan bhaag rahe ho tum,MAYA,MAYA,True,fillers,2,True,1,False,"HI→EN,EN→HI",HI→EN,2,insertional,L1→L2,train_1276,MAYA,-1,7,train_1276,1.0,high_l2,female,,unknown,unknown,i
train_1077_5,train_1077_5,data/masac_wav16k_clips/train 3/train_3/audios/train_1077_5.wav,0.0,-1.0,MONISHA,HI,monolingual_HI,Pulav hai!,MONISHA,MONISHA,False,,0,False,0,False,,,0,,,train_1077,MONISHA,-1,2,train_1077,0.625,mid_l2,female,,unknown,unknown,-1
train_1123_8,train_1123_8,data/masac_wav16k_clips/train 3/train_3/audios/train_1123_8.wav,0.0,-1.0,MAYA,CS,code_switched,"Monisha, 'phus' is just so pedastrian and vulgar!",MAYA,MAYA,False,,0,False,0,False,"EN→HI,HI→EN",EN→HI,2,insertional,L2→L1,train_1123,MAYA,I,8,train_1123,0.5714285714285714,mid_l2,female,,unknown,unknown,i
