,name,Transcript,English Translation,LID_tags,Language,Type of code-switching
4085,train_1289_0.wav,"Sahil beta, shaayad tumhaare ghar ho, tumhaare tijori mein, galati se rakh diya ho? Haan?.","Sahil beta, maybe it is in your house, in your safe, you have kept it by mistake? Yes?.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'OTHER']",CSW,-1
4086,train_1250_1.wav,Mention not.,Mention not.,"['EN', 'EN', 'OTHER']",EN,-1
4087,train_1068_0.wav,rosesh tu bura mat maan hai sahil ko chadd gayi hai isliye wo bakwaas kar raha hai,"Rosesh, don't feel bad, she has left Sahil that's why he is talking nonsense.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
4088,train_1331_5.wav,Correct,Correct,['EN'],EN,-1
4089,train_953_0.wav,"popat lal girdhari lal mofat lal ki atma ko shathanjali arpit karte hue Sarabhai parivar ki or se mein ek bhakti ki pesh karne ja rahi hoon. meri saasu ma, shrimati maya sarabhai inse yah adhikar mein sirf isliye liya hai, kyunki inhein popat kaka ke dehant ka bahut sadma pahuncha hai, vo apni awaz kho baithi, yah meri sansu ma ki mahanata hai,ki unhone yah pawan zimmedari mujhpar saumpi hai, waise to meri sansu ma ka hriday humesha se bahut vishaal raha hai","The head of the Sarabhai family continues to offer a devotion to the soul of Popat Lal Girdhari Lal Moffat Lal. My mother-in-law, Shrimati Maya Sarabhai, has taken this right from me only because she has been deeply saddened by the death of Pope Francis, she used to cry out, it is my mother's pleasure that she has handed over this sacred responsibility to me. , how my daughter's mother has always been very huge","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI']",CSW,-1
4090,train_930_3.wav,"Haan, ye dekhiye na daddy ji photo! Pata hai, Sahil ne ye photo Dinesh uncle or Sarita aunty ko bhi bheja hai! Unhe bhi bohot pasand aaya!","Yes, look at this photo daddy! Do you know, Sahil has also sent this photo to Dinesh uncle and Sarita aunty! He also liked it very much!","['HI', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4091,train_1095_0.wav,"Ek min, ek min. Tum bai ho na?","One minute, one minute. You are a lady, right?","['HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'OTHER']",CSW,-1
4092,train_1208_4.wav,"Huh? Haan, to bolna band karo na, fir aavaaj sunaayi nahi degi.","Huh? Yes, don't speak with the band, then you won't hear anything again.","['EN', 'OTHER', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
4093,train_1151_1.wav,kya baat hai...,What is the matter...,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
4094,train_1132_2.wav,To!? Sofa pe pade kapade gin sakta tha vo! Dukaan lagi rahati hai vaha!,So!? He could count the clothes lying on the sofa! The shop is always there!,"['EN', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4095,train_1114_1.wav,Momma suniye!,"Mother, listen!","['EN', 'HI', 'OTHER']",CSW,-1
4096,train_1151_3.wav,Haan to sahi hai na...,"Yes, that's right...","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
4097,train_1095_2.wav,Dekha mummy ji? Comedy bhi karti hai!,Did you see mom? Does comedy too!,"['HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4098,train_1197_5.wav,Toh mai 10 baaje mar jayungi!,So I will go by 10 o'clock!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
4099,train_1114_3.wav,Certified idiot...,Certified idiot...,"['EN', 'EN', 'OTHER']",EN,-1
4100,train_1016_4.wav,"Aur fir, mummy ji ne mujhe sab ke saamne aakh nikaal kar daataa.","And then, mom made me gouge out my eyes in front of everyone.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4101,train_1132_0.wav,"Relax, relax, mom, maine Rosesh se baat ki hai, he is not suicidal, vo bas neend laane ke liye iss mein padi goliyaan gin raha tha.","Relax, relax, mother, I have talked to Rosesh, he is not suicidal, he was just counting the pills to get sleep.","['EN', 'OTHER', 'EN', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,A
4102,train_1177_0.wav,arey mama aap to bilkul Fit hai,hey mom you are absolutely fit,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI']",CSW,I
4103,train_953_2.wav,hm?,hm?,"['EN', 'OTHER']",EN,-1
4104,train_1068_2.wav,haan wo bhi sach hai,yes that is also true,"['HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
4105,train_930_1.wav,"Haan, aur mummy ji se chaata bhi khaya!","Yes, and also ate the umbrella from mom!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
4106,train_1331_7.wav,Nahin Nahin,No. No.,"['HI', 'HI']",HI,-1
4107,train_897_3.wav,"Haan har function pe aap dias par hoogi, speech degi","Yes, you will be there at every function on the day and will give a speech.","['HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'HI']",CSW,I
4108,train_1233_0.wav,"Aray yaar, kya bataau, ye Maya bhi ek zabardast kisam ka torture hai!","Hey friend, what can I say, this Maya is also a great kind of torturer!","['HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
4109,train_1276_0.wav,arey arey kahan bhaag rahe ho tum,hey hey where are you running,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI']",CSW,-1
4110,train_1077_5.wav,Pulav hai!,It's a casserole!,"['HI', 'HI', 'OTHER']",HI,-1
4111,train_1123_8.wav,"Monisha, 'phus' is just so pedastrian and vulgar!","Monisha, 'phoos' is just so pedestrian and vulgar!","['EN', 'OTHER', 'OTHER', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'OTHER']",CSW,I
4112,train_1116_1.wav,"Haan, vo sab to theek hai, par Kuch nahi hua na tumhe! Agar Soniya ki bhavishyvaani sach hone vaali hai, aur hum mein se koi ek marne vaala hai aaj... Ya mai ya tum. To isn't it better ki huam ye aakhiri din shaanti se bitaaye, like mature sensible people...","Yes, that's all, but nothing happened to you! If Sonia's prediction turns out to be true, and one of us is about to die today... Either me or you. So isn't it better that we spent these last days peacefully, like mature sensible people...","['HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'EN', 'OTHER']",CSW,"A, I"
4113,train_1014_6.wav,Ho sakta hai Rosesh bhaiya ko koi badi si film mein achchha sa role mil gaya ho!,Maybe Rosesh bhaiya has got a good role in a big film!,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'EN', 'HI', 'EN', 'OTHER']",CSW,I
4114,train_1153_1.wav,residence? ye toh cell pe baat kar raha hai,residence? he is talking on cell phone,"['EN', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI']",CSW,I
4115,train_1308_3.wav,Toh yeh ehmm Hathi kahan per Aata Hai?,So where does this ehmm elephant come from?,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
4116,train_977_3.wav,Smell aa rahi hai?,Is there a smell?,"['EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4117,train_1188_2.wav,Very resourceful I must say.,Very resourceful I must say.,"['EN', 'EN', 'EN', 'EN', 'EN', 'OTHER']",EN,-1
4118,train_914_0.wav,"Mom listen to me, Monisha apni harkaton se vakai bohot sharminda hai.. Aur usne promise kiya hai ki vo aap ko dobaara upset nai karegi.","Mom, listen, Monisha is really ashamed of her actions.. and she has promised that she will not upset you again.","['EN', 'EN', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,"A, I"
4119,train_1252_1.wav,Hath Mein gadha Lekar mote se Bhainse pe baithkar,Sitting on a big buffalo with a mace in his hand,"['HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI']",CSW,-1
4120,train_1222_8.wav,5 rupaye ke coin mein aaj kal bhikaari bhi surprise nahi hota.,Nowadays even a beggar is not surprised by a 5 rupee coin.,"['EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
4121,train_1231_2.wav,Arey Dad aap iss mein mujhe kyu ghaseette hain?,Hey dad why do you drag me into this?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
4122,train_1193_1.wav,something bright,something bright,"['EN', 'EN']",EN,-1
4123,train_1057_0.wav,Mummy Ji mein Gum Se inhen chipka kar kitne Sundar wali wall hanging banaa rahi thi dekhiae,"Mom, see what a beautiful wall hanging I was making by gluing them with gum.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI']",CSW,I
4124,train_1272_4.wav,Hahaha! Nighty pehen ke! Raat ko 2:30 baje! How could you!,Hahaha! Wearing shorts! At 2:30 in the night! How could you!,"['EN', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",CSW,"I, A"
4125,train_1228_3.wav,"Haan, to vo mujarim yehi hai, Rosesh!","Yes, so this is the culprit, Rosesh!","['HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER']",CSW,-1
4126,train_973_7.wav,"Agar bhook se chakkar vakkar aa jaae na, to ekhada fruit jaroor kha lena, breakfast lunch aur dinner ke beech.","If you do not want to go crazy from the stomach, then eat one fruit regularly, between breakfast, lunch and dinner.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
4127,train_1073_1.wav,Monisha... Humne recycled paper products ka exhibition kiya hai. Ise kaagaj ki sale keh kar please itna downmarket mat banaao. Abhi phone rakh do tum!,Monisha... We have done an exhibition of recycled paper products. Please don't make it such a double market by calling it a paper sale. Hang up the phone now!,"['HI', 'OTHER', 'HI', 'EN', 'EN', 'EN', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
4128,train_1036_1.wav,"Aaa, cheeku baba, papa ko bolo, not to go, not to go.","Aaa, cheeky baba, tell papa, not to go, not to go.","['EN', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER']",CSW,I
4129,train_1129_3.wav,"Wo hasti hai na, ha ha ha. Are kapdo me se dhul nikalti hai uske! Or pta hai, kapde kahan silwati hai wo? Raghav ji kanjhi tailor ke paas. Or delivery ke time extra buttons mangit hai. Purane buttons, tute hue buttons ikhatha karke unme se khargosh banati hai.","She laughs, ha ha ha. Hey, dust comes out of his clothes! And do you know where she gets her clothes stitched? From Rajiv ji kanjhi's tailor. And extra buttons are requested at the time of delivery. Rabbits are made from old buttons and broken buttons by sewing them.","['HI', 'HI', 'HI', 'EN', 'OTHER', 'EN', 'EN', 'EN', 'OTHER', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'HI', 'EN', 'EN', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4130,train_1337_0.wav,"Madhu bhai, aap ka nashta.","Madhu Bhai, your breakfast.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
4131,train_1337_1.wav,Yein kya hai?,What is this?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
4132,train_993_2.wav,Glass mein jama huya maasala khaane ke liye. Aue phir ussne glaas eyaaa karke khaali kiya. Cortesy ki khaatir Cheers bhi nahi kaha usne.,To eat frozen masala in a glass. And then he drank the glass and emptied it. He didn't even say cheers for the sake of courtesy.,"['EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4133,train_1129_2.wav,"Radha bai, maya ki allergy se monisha ke hasne ka kya talluk hai?","Radha Bai, what is the connection between Monisha's laughter and Maya's allergy?","['HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,I
4134,train_973_6.wav,"Wow! Par momma, itana saara kaam karne ke baad bhi aap upavaas kaise kar paaengi?","Wow! But mother, how will you be able to fast even after doing so much work?","['EN', 'OTHER', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,O
4135,train_1290_2.wav,bhukhar sahil ko tha daddy ji. uss din itni seva ki bichare ne meri ki he is just so cute,"Sahil was hungry, daddy. The poor guy served me so much that day, he is just so cute.","['HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN']",CSW,"I, A"
4136,train_1073_0.wav,"Maa, meri saas ne ghar me kaagaj ki sale lgai hai!","Mother, my mother-in-law has installed a paper sale in the house!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
4137,train_1036_0.wav,"Pch, tu ruk ja na. Aaj election hai, aur tu ja raha hai.","Pacha, you wait. Today is the election, and you are going.","['EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
4138,train_1112_4.wav,"Tum patang udana band karo aur mere liye pahele drink le aa, part 2.","You stop flying kites and get me a drink first, part 2.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'EN', 'EN', 'OTHER']",CSW,I
4139,train_1228_2.wav,Lekin unhone to kaha tha ki uss mein ek mujarim faraar hai....,But they had said that a criminal is absconding there...,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
4140,train_1191_2.wav,Clinic jaane ke liye tayar?,Ready to go to the clinic?,"['EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4141,train_1335_2.wav,"aye indu, wahan darjeling me to bhot thandi hogi bakuda to me bhi sath chalti hun, tumhe sardi hui to kadha bana ke pilaungi na","Hey Indu, it will be very cold there in Darjeeling, Bakuda, so I will also come with you, if you get cold, I will make some decoction and make you drink it.","['HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN']",CSW,-1
4142,train_1272_5.wav,Kya naam hai aap ka!?,What is your name!?,"['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
4143,train_1313_1.wav,"mummy ji, me apni list padhke sunau","Mom, listen to me read your list.","['HI', 'HI', 'OTHER', 'EN', 'HI', 'EN', 'HI', 'HI']",CSW,I
4144,train_1254_6.wav,"Saheb, gareeb ki sachhi daulat hoti hai uski imaandaari, vafaadaari, damak halaali. Paiso ke taraaju mein tol kar uski tauhin mat kijiae!","Sir, the true wealth of a poor person is his honesty, loyalty and brilliance. Don't insult money by weighing it on the scale!","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'OTHER']",CSW,-1
4145,train_1071_2.wav,Unki shaadi ho rahi thi. Aur fir pharo ka samay ho gaya tha. Patha hain bacpan mein mein roz unke mooche kheencha karti thi. Aur unke pet mein tabla bajati thi.,"He was getting married. And then it was time for the mountains. You know, in my childhood I used to pull his mustache every day. And the tabla used to play in his stomach.","['HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
4146,train_971_4.wav,To gam mein chod diya hai ya khushi mein?,So did you leave in sorrow or in happiness?,"['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
4147,train_1057_1.wav,oh my god is wall hanging ko hang mat karna han please Monisha,Oh my God don't hang this wall hanging please Monisha,"['EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'HI', 'HI', 'EN', 'HI']",CSW,I
4148,train_1034_2.wav,"Kya hai ye, kala khatta!?","What is this, black sour!?","['HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'OTHER']",CSW,-1
4149,train_1274_3.wav,Mrs. Wadiya ki bahu ne Mrs. Wadiya ko angoor khilaye the!,Mrs. Wadiya's daughter-in-law Had fed grapes to Mrs. Wadiya!,"['EN', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER']",CSW,-1
4150,train_1252_0.wav,Nai nai Maya Mera yakin karo Yamraj Aaye The,"No no Maya, believe me, Yamraj had come.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN']",CSW,-1
4151,train_1231_3.wav,Arey tujhe to ghar ke bahar peetna cahiye. Mummy ka chamcha!,"Hey, you should be beaten outside the house. Mommy's spoon!","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'OTHER']",HI,-1
4152,train_1009_2.wav,"Kahi bhi! Monisha, chappal pehen ke aise chalna chaahiye ki logon ko pata bhi na chale ki tumne chappal pehani hai.","anywhere! Monisha, you should walk wearing slippers in such a way that people do not even know that you are wearing slippers.","['HI', 'HI', 'OTHER', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,-1
4153,train_951_1.wav,"haan, vo Monisha ke haath ka uttapam kha liya tha na.. bohot taklif ho rahi hai.","Yes, he had eaten the uttapam from Monisha's hand.. it was hurting a lot.","['HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
4154,train_914_1.wav,Zinda rehte hue?,While alive?,"['HI', 'HI', 'HI', 'OTHER']",HI,-1
4155,train_977_2.wav,No wonder iss mein se smell aa rahi hai!,No wonder the smell is coming from this!,"['EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4156,train_932_2.wav,han likho na ki tumhare sath Chudail hai uska naam Maya Nahin Mugambo Hona chahie tha,"Yes, write that there is a witch with you, her name should have been Mugambo, not Maya.","['HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI']",HI,-1
4157,train_1308_2.wav,Nahin bhabhi bahut serious natak hai murder mystery ismein Ek Khooni Jisne 19 khoon Kiye Hai. vah jail se Bhag Jata Hai motorcycle per.,"No Bhabhi, it is a very serious drama, it is a murder mystery, in which there is a murderer who has committed 19 murders. He escapes from jail on a motorcycle.","['HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'EN', 'EN', 'HI', 'HI', 'HI', 'EN', 'EN', 'OTHER']",CSW,I
4158,train_1014_7.wav,"Sadist hai, sadist vo! Aaram se jaa ke so gaya aur humari neend haram kar gaya!","He is a sadist, he is a sadist! He went to sleep comfortably and deprived us of our sleep!","['EN', 'HI', 'OTHER', 'EN', 'HI', 'OTHER', 'HI', 'EN', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4159,train_1116_0.wav,"Mummy ji, mai bohot dar gai thi! Agar mujhe kuch ho jata toh Sahil ka kya hota!","Mom, I was very scared! If something had happened to me, what would have happened to Sahil?","['HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'OTHER']",CSW,I
4160,train_1130_3.wav,Ji?,Yes?,"['HI', 'OTHER']",HI,-1
4161,train_1153_0.wav,hello . rosesh sarabhai's residence,hello . rosesh sarabhai's residence,"['EN', 'OTHER', 'HI', 'HI', 'EN']",CSW,-1
4162,train_1077_4.wav,"Monisha, tumhare ghar me kya hai?","Monisha, what do you have in your house?","['HI', 'OTHER', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
4163,train_897_2.wav,Shell…welfare society ka patron banayenge,Will make the patron of Shell...Welfare Society,"['EN', 'EN', 'EN', 'EN', 'HI']",CSW,I
4164,train_1233_1.wav,Hai na! Hai na! Lekin Sahil maanta hi nahi hai!,Isn't it! Isn't it! But Sahil does not agree!,"['HI', 'HI', 'OTHER', 'HI', 'HI', 'OTHER', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,-1
4165,train_1289_3.wav,"Vo kitchen mein chuhe aate hai na, toh unse bachane ke liye maine gudd ka dibba tijori me rakh diya.","There are rats in the kitchen, so to avoid them, I kept the box of jaggery in the safe.","['HI', 'EN', 'HI', 'HI', 'HI', 'HI', 'EN', 'OTHER', 'HI', 'HI', 'HI', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'HI', 'EN', 'HI', 'HI', 'OTHER']",CSW,I
4166,train_1276_1.wav,tum jaal bicha rahi ho tell me what's the catch with the asterisk what are the conditions tell me,you are setting a trap tell me what's the catch with the asterisk what are the conditions tell me,"['HI', 'HI', 'HI', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'HI', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN', 'EN']",CSW,I
4167,train_1331_6.wav,Aur ek battura laao,and bring a batura,"['HI', 'HI', 'HI', 'HI']",HI,-1
